U,time,event,A,W,Z,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,T0,T1,C0,C1,T,C,eta_t0,eta_t1
0.20842243437215005,0.23396425292020612,1,0,0.4735130567256445,4.225870280443895,-0.9891213503478509,-0.3677866514678832,1.2879252612892487,0.1939744191326132,0.9202308996398569,0.5771037912572513,-0.6364636463709805,0.5419522204102933,-0.3165954511658161,-0.32238911615896015,0.23396425292020612,0.3730957186383335,1.3430245338745177,1.3430245338745177,0.23396425292020612,1.3430245338745177,0.18222502921262668,-0.5177749707873733
0.4970194985519756,0.4176253842206808,1,0,0.5282717762191693,-0.07562029009368498,0.09716731867045719,-1.5259304065189514,1.1921661041016585,-0.6710896751741096,1.0002694196594604,0.1363211238531175,1.5320330796287964,-0.6599694137918207,-0.31179485646991756,0.337769126558826,0.4176253842206808,0.6659745704852005,0.4792518883519712,0.4792518883519712,0.4176253842206808,0.4792518883519712,0.5010351056198191,-0.19896489438018083
1.0587660348766494,0.16191013760008183,1,0,4.207706898110606,1.5646145724288707,-2.2074710981998042,0.8279214415587369,1.541630394690618,1.126806793265028,0.7547696443122508,-0.14597789311522394,1.2819022270597127,1.0740306219719435,0.39262084457727114,0.005114312828982818,0.16191013760008183,0.25819319998143575,2.7276457634543374,2.7276457634543374,0.16191013760008183,2.7276457634543374,1.1513433409905645,0.4513433409905645
0.02686121485676845,0.1374495774062814,1,1,-3.648982142442195,-1.7488141871087632,-0.3617668721609232,-1.230232195490445,1.2262292928211507,-2.1720438866851817,-0.37014734585231535,0.16438006967466792,0.8598811846127368,1.761661236511811,0.993323775951811,-0.29152142609843873,0.08619312976687313,0.1374495774062814,0.4510380455474895,0.4510380455474895,0.1374495774062814,0.4510380455474895,1.8909151001304387,1.1909151001304388
-1.5846121724002247,0.5713197874287522,1,0,-4.637284985825724,-2.183443194050854,0.7281275578891427,-1.2616003169196963,1.4299385266887068,-0.15647532482940535,-0.6737591499870575,-0.6390601004322052,-0.061361327620372906,-0.39278492256994324,2.2899099473145785,-0.718181147880596,0.5713197874287522,0.9110663872900612,3.3339633993929336,3.3339633993929336,0.5713197874287522,3.3339633993929336,-0.6765071015843003,-1.3765071015843002
0.1645310078372615,0.4470732478977742,1,1,4.274027888579624,1.5894526927015056,0.03260774315697052,0.028049895585638977,0.028272122739737816,0.05534586195270899,-0.48156285818994926,-0.5834075004641189,-0.8621605020712843,-1.4881746132515903,0.2163068331092121,0.9843763506958761,0.28035475407426946,0.4470732478977742,0.8513214999719149,0.8513214999719149,0.4470732478977742,0.8513214999719149,0.12493328354093755,-0.5750667164590624
-0.5225605609367724,0.1921339947080851,1,1,0.16688287115126443,-0.09795964096906562,-0.5430841410126281,-0.5586150390437845,-0.31648282932264754,-0.4606397412389045,-1.4362697490249443,1.365108032036919,0.43899988755746655,-0.7116950271980323,0.2971717615398513,-0.4384572726157321,0.1204851309913513,0.1921339947080851,0.39900584034838404,0.39900584034838404,0.1921339947080851,0.39900584034838404,0.40468033109863566,-0.2953196689013643
-0.9550013279523647,0.12955929185786202,0,0,-1.9127612150501703,2.324991981442525,-0.2116374333746801,0.36396383157911427,0.9529644919745344,1.5195241292412778,1.7039094489490383,-0.24885870743094268,-0.4997485911335096,0.09959750192201784,0.12834321228831272,-0.7342218924448597,1.312108901243895,2.092380384315822,0.12955929185786202,0.12955929185786202,1.312108901243895,0.12955929185786202,-1.9793819480970218,-2.6793819480970216
0.24012811530854952,0.06497737281250945,0,0,1.7394960608474022,2.3773242470175413,-0.620475288234763,0.8132737204208481,1.6418010137407606,-0.22650084837917228,-0.6479652109953393,-0.28337120662418985,-0.9951313599700441,-0.2728717697893081,0.42244414146775444,-0.08134296158935517,0.09604339572940276,0.15315749864723316,0.06497737281250945,0.06497737281250945,0.09604339572940276,0.06497737281250945,1.1460850265469347,0.4460850265469347
0.35705163776844323,0.04179966604120908,0,1,3.2879335816710062,-0.5687765060130309,1.234577597061606,0.15088803222043407,0.4811195273342238,-0.14875753240949288,1.3156657065603552,-1.2223456022065715,-0.30359134030022955,-1.1736886756801914,0.826273507011688,0.8503222896230244,0.21571300316984593,0.34399100261156207,0.04179966604120908,0.04179966604120908,0.34399100261156207,0.04179966604120908,-0.022538894273899324,-0.7225388942738993
-0.06709523436951813,0.074036914934864,1,1,1.267271720959141,-3.28240621823476,-0.5157675930132671,1.6581133183034882,-0.2972625956392543,-1.3833771199483726,-0.28120450483617765,0.3600205099410753,-0.2343920149270695,2.265520599867209,0.8553866507799404,1.7312794387228285,0.04642774126294293,0.074036914934864,0.6541932817501789,0.6541932817501789,0.074036914934864,0.6541932817501789,0.6457243464330322,-0.05427565356696773
0.07172689859676751,0.13693248253544832,0,1,-0.90464906157332,1.291891953522258,1.3858854430909429,-1.685784678368757,-0.37775860666514965,-2.7284856868728458,-0.6463967359069595,1.1151042557837136,-0.8432110959394277,-0.6366884379661786,0.32613416752636304,0.787316501190338,0.21386704439494852,0.34104730797829697,0.13693248253544832,0.13693248253544832,0.34104730797829697,0.13693248253544832,1.2427764969258979,0.5427764969258979
-0.32782182009460814,0.23084884592423247,1,0,-1.427227037867305,-0.2060733430386653,-0.3563133841320542,-0.2558121754401458,0.8089817025026428,0.25405868486417277,-0.2852867711139038,0.31450349225488833,0.07612150815035533,0.25463292349897276,2.0012311818026616,-0.3052079236753877,0.23084884592423247,0.3681276733172815,2.4987073984375137,2.4987073984375137,0.23084884592423247,2.4987073984375137,0.3916748013962253,-0.30832519860377466
0.05096594540339914,0.5134557095803598,1,0,-0.40738836821459534,-0.40426407306222334,-0.5397628579464583,1.41363079410976,-0.7057006440785899,1.719889475677248,-0.1941978062119582,0.0738395180442688,0.7336282811408714,1.2131096954131004,0.996998651667894,-0.20363535525576007,0.5134557095803598,0.8187922922574605,2.080292955135855,2.080292955135855,0.5134557095803598,2.080292955135855,-0.49834044444528597,-1.1983404444452859
0.8403992309022468,0.07943604546646275,1,1,1.080420867149213,-0.5582748114204961,-0.3664288354978451,0.34747264605498496,0.13471907223135893,-0.6422731072303655,0.41072807484050383,0.9941196201614746,0.16650670497386555,1.5639997170509743,0.41030212927441634,-0.1558130008062671,0.04981347708927303,0.07943604546646275,0.3203364131515532,0.3203364131515532,0.07943604546646275,0.3203364131515532,1.4132629453746743,0.7132629453746744
-0.6534724766913207,0.1891638592381138,0,1,-0.43131449418553913,-1.8460811836845568,0.10021488993141882,-0.5601098671682582,-1.0312979681269934,0.4765285113330109,-0.8532503175609265,-0.3582919723298022,-0.0892000537049489,0.385104174182408,0.46116198661092983,0.054223542827762254,0.8442515574180308,1.3463024269516903,0.1891638592381138,0.1891638592381138,1.3463024269516903,0.1891638592381138,-0.8827861285250125,-1.5827861285250124
0.914617424497279,0.43838547419377083,1,1,1.1683945364909842,0.3024222057974275,-1.9313076540480802,-0.20659269834007993,-0.7755394099071095,-0.11134755206603067,0.9913261626706856,0.8048242912748194,0.22033026805532738,0.5057597974126101,-1.4884082007347101,0.19486746569227698,0.2749067460091667,0.43838547419377083,0.6497740626325741,0.6497740626325741,0.43838547419377083,0.6497740626325741,0.7418909845752513,0.04189098457525131
-0.8973261871001853,0.41794603655553686,0,0,-2.28210874802948,-3.297617100150985,0.6245107789489606,-0.7061272860867858,0.40498760190911653,-0.3808262513090348,1.000506751356722,1.1084187860618961,-0.5347830936570431,1.4629225891448634,-0.19008029676546573,2.0619445581671343,1.6696339253531696,2.662514728072733,0.41794603655553686,0.41794603655553686,1.6696339253531696,0.41794603655553686,-2.17665215022003,-2.87665215022003
-0.487661337647509,0.03263167178831073,1,1,-0.44295411032054655,-1.2705986057712275,-0.49155421486414724,0.06375631404055183,0.21318941825068694,-0.7507960478659627,-1.7253795282710642,-0.799603946712547,1.0796056694391833,-0.3286666075267842,-0.32670660696567755,1.5168019034425484,0.02046296521266237,0.03263167178831073,0.473833584261962,0.473833584261962,0.03263167178831073,0.473833584261962,-0.043357797973374856,-0.7433577979733748
-0.011893699738398133,0.4680489833449006,1,1,0.31953378116110265,-0.30581192983166666,0.4935377921925973,0.7023083586133827,0.8494486593868219,-0.9074179691666259,0.12472619119044917,0.15021689145642575,-0.15886661306049552,-1.093031809639576,0.4637797552060722,-1.6584628297744048,0.29350840882873763,0.4680489833449006,0.6531861343261146,0.6531861343261146,0.4680489833449006,0.6531861343261146,1.362163024914156,0.6621630249141561
0.4419986870126062,0.16611361143633355,0,0,-2.904732990544652,0.3545349653310871,-0.937066765181612,-0.809338144725826,-0.4121316876932873,0.8410925962717724,1.6566804317545272,1.7222953245634596,0.8062593784664507,0.4396938677503011,-2.336548866824762,1.130119646001526,1.0515872256230954,1.6769343468403668,0.16611361143633355,0.16611361143633355,1.0515872256230954,0.16611361143633355,-1.5406213490383882,-2.2406213490383884
-0.8548278122931449,0.8978648615455129,0,0,-0.09934758456820392,-0.31766326507210646,2.62894656687513,0.4528764326586353,0.23403931476303633,0.6986958268525457,0.7286285854727402,0.13491633484718182,-0.3738158660469447,0.36175920966930913,-1.371789209545305,-1.8824265432952796,3.507471960791701,5.593259463708299,0.8978648615455129,0.8978648615455129,3.507471960791701,0.8978648615455129,-2.1278211959660505,-2.8278211959660506
0.6644243293927581,1.3414365660710061,1,0,1.2453259965760952,1.3046792633321125,1.3609386407215076,-0.4580613303357993,0.7159554764409589,1.5545939894496328,1.2202803496078072,-0.5533927086578075,0.32475402951057675,-1.1660869779927312,-0.10457310141732605,1.0460169510083304,1.3414365660710061,2.1391483244950735,4.000962882884449,4.000962882884449,1.3414365660710061,4.000962882884449,-1.268717015482852,-1.968717015482852
0.7574557736752839,0.10315254619644507,1,0,-2.034731251647349,1.8373016206659503,0.032026240362665485,-2.8513692977267215,-2.2512634070433397,-0.8015855705696161,1.3332416592988874,0.19908526116335354,0.14127312401221767,-1.315967183570239,0.14643165146824455,-2.275172311782878,0.10315254619644507,0.16449424590372022,0.8842781844052646,0.8842781844052646,0.10315254619644507,0.8842781844052646,1.5757075226288766,0.8757075226288766
0.031790770345118013,1.0233264035761092,1,1,2.049335506799942,0.6424533125664884,0.3418321832868489,1.179240371618659,-0.8175873269996745,1.0843960776954626,-0.7198953817046602,0.14737475325274213,-0.13593615325328076,0.09386752148890617,1.5269537351340803,0.8812159680588113,0.6417168183543085,1.0233264035761092,1.618946194486382,1.618946194486382,1.0233264035761092,1.618946194486382,-0.40288533090667644,-1.1028853309066764
0.9073712002758815,0.12366554890515238,1,0,-1.1079412119872143,1.9652448113856469,-0.6777214471458357,-2.7649622263558378,0.8948033777302304,0.7639095274379486,0.16551152771457467,-0.5581907689757559,1.5984078393234942,-1.787211865114611,-0.7843783419660694,-1.4663452864855158,0.12366554890515238,0.19720571097375125,0.5225748366798798,0.5225748366798798,0.12366554890515238,0.5225748366798798,0.9160235275691466,0.21602352756914667
-1.0927352799383732,0.03605329825029769,0,1,-1.3836874251254898,-0.3987002565472646,0.37130709331816886,-0.4665425184015298,2.111190379707566,0.017806432331857514,-0.23880700459249624,0.5727004006438987,-0.7321968109692886,-1.0839092477907986,0.5350059734140298,-0.4890183946095106,0.19156576245144372,0.30548412809326664,0.03605329825029769,0.03605329825029769,0.30548412809326664,0.03605329825029769,-0.7590627175867488,-1.4590627175867488
-0.4157448800197526,0.2584398445112877,1,0,-0.4522707920742465,-0.8742014493412159,0.9759745442574668,0.334779959807586,0.11642103002007415,0.06845036680970293,-0.0863103165556799,0.40752852254214017,-0.39722598376301377,-1.957704700389777,0.07780009613088436,-0.46059713094687194,0.2584398445112877,0.4121262043633787,0.28550758929063125,0.28550758929063125,0.2584398445112877,0.28550758929063125,-0.40052225493280436,-1.1005222549328044
-1.0976764825835363,0.23533401009929145,0,1,-3.45713928079973,-1.9858388660550381,-1.3769205899864945,0.7806849585133502,-0.3802459309044364,-1.7452344984921695,-0.07476547591140491,-0.6747657351865359,-1.701547231680871,0.3121866530082499,-1.0505590908177165,0.7183707994201295,0.7501928680358946,1.1963098794954068,0.23533401009929145,0.23533401009929145,1.1963098794954068,0.23533401009929145,-0.15764883746909542,-0.8576488374690954
-1.5888576626369184,0.2797007516632743,0,0,-2.684856986944182,0.45237384510002565,-0.8974894408905288,0.9770463907409993,0.42542349330680757,0.10860989649401952,-0.7558353863887726,0.9048106333942383,0.5035555256387272,-0.3623992598437042,0.5806373004968258,-1.025582129039646,0.6434903472957756,1.026154596544409,0.2797007516632743,0.2797007516632743,0.6434903472957756,0.2797007516632743,-0.7015342440825552,-1.4015342440825551
-0.09997362667103296,0.47669328164594205,0,1,-0.43139289765797517,1.552141613485871,-1.2797658541434431,-0.09556646615458163,0.07111677562661421,0.4279065926220888,0.06504682099373235,1.2407134695340423,-1.2905036510715335,0.5683262643773473,0.2256430364650732,1.356210962323362,0.7299360235802351,1.1640069022448318,0.47669328164594205,0.47669328164594205,1.1640069022448318,0.47669328164594205,-0.5421363440140381,-1.242136344014038
0.0011406749866016749,0.21556973864436638,1,0,2.4509845690712337,1.6902875195245657,0.12491592994390054,0.3163037764618085,1.7612839522939678,0.7962909568972075,0.6085557305811135,-0.390133105339669,0.13895000337598934,-1.652412793602601,-0.8437253945863588,0.646993343821664,0.21556973864436638,0.3437625430053529,1.2004291939317109,1.2004291939317109,0.21556973864436638,1.2004291939317109,-0.8876300860734478,-1.5876300860734478
0.4604604757699719,0.18597892837795035,1,1,0.5024509766535921,1.4781606950431427,-1.7791685933480121,0.09289197586890749,0.017834285880714753,0.3890987843396487,-1.6962976521915571,-2.0308609927126975,1.1095620921907379,0.11071978558241655,0.4101620779207335,1.6166315172641805,0.11662535607659208,0.18597892837795035,0.3881779919549721,0.3881779919549721,0.18597892837795035,0.3881779919549721,0.8431943609532779,0.14319436095327798
-1.019318622582101,0.7508708881473913,1,0,-5.102063264013612,-0.9664253982847653,0.17383804769089872,-1.9641488844945374,-0.31208836136520296,0.8183743386987721,-0.42541081606067477,-0.3028718904886414,-0.6015574640831539,1.46787555171584,1.2433022356280494,-1.8098024217575701,0.7508708881473913,1.1973910976626811,3.81102222158891,3.81102222158891,0.7508708881473913,3.81102222158891,-0.9049871264446281,-1.604987126444628
1.0617108468582395,0.13785819338593822,1,1,1.7350842809456286,0.7769649438814132,1.9042868571398057,-0.7740824775523911,2.0276390593976137,-1.313934317016593,1.1016167894344917,-0.5664299760602932,-0.15572100648652631,0.8833741115317979,-0.7396563487049032,0.3153126804328695,0.08644936838778405,0.13785819338593822,3.6356801086494492,3.6356801086494492,0.13785819338593822,3.6356801086494492,0.8613641137526757,0.1613641137526758
-0.7783642792178309,0.1344186992415183,0,0,-0.6735818962634442,0.7465329470115218,0.3074642153973558,1.1912660830596307,1.3666571867878297,1.8790143846235494,0.3038701652422673,0.4087216807673462,-0.5685938710464562,-0.7668818194111915,-1.3211699391809313,-0.22628348007940302,1.0569020494911945,1.6854097357331352,0.1344186992415183,0.1344186992415183,1.0569020494911945,0.1344186992415183,-2.3494304180177954,-3.0494304180177956
2.6539885584086305,0.07382818996734776,1,1,4.414170276763417,2.3342323225449935,0.15640239164433198,0.02021704412551649,0.5733221219992888,-1.3561959627608202,1.7326041361802638,0.3071091335522432,1.0932036776709175,0.34524752835984196,-0.8765148304103874,-0.32586528605569304,0.046296852113989526,0.07382818996734776,0.7195328251379038,0.7195328251379038,0.07382818996734776,0.7195328251379038,3.2035989923650754,2.5035989923650757
0.8439948065177454,0.2860502670975109,0,1,2.862676609514704,3.564856137332104,-3.298281365499791,0.21385169903685072,-0.06930605988926164,1.2130145118061124,-1.7559602472831453,-0.07858525308218464,-0.3054075555059961,-1.2631874259731077,-1.4681595891719548,-1.175506223315103,0.5006477781971697,0.798367871415224,0.2860502670975109,0.2860502670975109,0.798367871415224,0.2860502670975109,1.6234636208364464,0.9234636208364464
0.92331940420366,0.4168595051849109,1,1,0.25446893448156716,-0.6874712439132203,0.9838877103433602,0.9852950466217757,-1.4399460110076772,-0.1667317067695818,0.4733881217667407,0.3256598950248318,-1.5184773238985037,-0.6016743703728976,-1.4357355971273,1.0164110792210495,0.2614080457937845,0.4168595051849109,0.7216778354342519,0.7216778354342519,0.4168595051849109,0.7216778354342519,-0.07980155652606835,-0.7798015565260683
-0.0324503663687851,3.861176582636638,1,0,1.3718890722230224,-1.2551316793521299,2.5953057892709652,-0.049870988657867016,-2.145682439471808,0.818562921178708,1.556836033814229,1.4786722425639764,0.16464033553377755,0.52981517165108,0.09485342608353617,0.7205558382104725,3.861176582636638,6.1573015275100005,5.442356380730903,5.442356380730903,3.861176582636638,5.442356380730903,-2.230190779321615,-2.930190779321615
-0.2764027341791963,0.24878626341950072,1,0,-3.1708660358558047,-1.38825065403763,0.9414142965666901,-0.7535775639781976,-0.5865078940029386,-0.34166947340447684,-0.23029954615504097,0.1917306325733014,1.1186591144716234,-1.3065700494814527,0.918506037716482,-0.19701112597632026,0.24878626341950072,0.3967319305377012,0.46599154841236434,0.46599154841236434,0.24878626341950072,0.46599154841236434,0.046797884714093185,-0.6532021152859068
0.639925235123949,0.2654271367259917,0,1,-0.9367195379210442,1.8537060924917288,-2.866120422024379,-0.39870945345136205,-0.27288642447775174,0.5482101233724942,0.5895594100868586,-0.0063655656100685765,-0.8144440984400665,0.952767151660557,-0.6771303601805604,-1.1884473582062454,0.2837334341313156,0.4524611268074747,0.2654271367259917,0.2654271367259917,0.4524611268074747,0.2654271367259917,1.1472739400779504,0.4472739400779504
-0.04132285129917067,0.00878893706748578,1,1,-0.7887443338503144,0.7398934827761892,-0.6414924935148422,-0.5386043457198505,-0.11411254639208848,-0.44795342821835854,-0.364371031575872,0.7416238672867742,0.7965007499078177,0.5328525133448193,-0.3094445874119776,-0.6672574107598113,0.005511446506172114,0.00878893706748578,0.33157331764667636,0.33157331764667636,0.00878893706748578,0.33157331764667636,0.5314124653134736,-0.16858753468652632
